,0
238,0.703702545166913
239,0.7020227250541502
240,0.538511653614947
241,0.7274536178859551
242,0.5245724096216486
243,0.7256829340844827
244,0.7218763563298227
245,0.7193763931226976
246,0.7107319292174422
247,0.7177880178676073
248,0.7113888872348012
249,0.7150198327841272
250,0.5754975243983992
251,0.6391029821922039
252,0.6286966893372833
253,0.6420389083215445
254,0.6508711131323283
255,0.6279141950694931
256,0.6069331640840142
257,0.630696810497877
258,0.6214371562869176
259,0.7137599036082652
260,0.6332576396964626
261,0.5264841270880593
262,0.5270370967875414
263,0.5376606441693038
264,0.6143767438620346
265,0.5622874565393575
266,0.6984995654342608
267,0.714998036081544
268,0.7084626604759094
269,0.6570934077480425
270,0.728358673744672
271,0.6685928928238386
272,0.6026042953423755
273,0.6988761936758716
274,0.6386812637410746
275,0.6132415278499874
276,0.5412251099779577
277,0.6283627706758675
278,0.5868688608777749
279,0.7072383610942204
280,0.7230904940936765
281,0.6196186507236879
282,0.6607461685627304
283,0.6872177518278221
284,0.5761923526306575
285,0.6756019964000632
286,0.6822180300596684
287,0.5750844160245421
288,0.7174612369538871
289,0.5899296613361751
290,0.6193234373216728
291,0.5128559794346392
292,0.6993022229007461
293,0.6129367398351948
294,0.6833274914270935
295,0.6425176662154773
296,0.7086519505660405
297,0.6876599612759293
298,0.5185792474834104
299,0.587021269415484
300,0.5629124231414212
301,0.6111384300910354
302,0.726367363332435
303,0.5173050679921306
304,0.5880690324691996
305,0.719460601999754
306,0.5429691574358105
307,0.6816877365569307
308,0.5771793704324331
309,0.6105545306762798
310,0.5707883831002425
311,0.5735606499907191
312,0.5607686873817089
313,0.6673002239763769
314,0.6153391143185825
315,0.710903619465952
316,0.5160494481505639
317,0.6971194280141964
318,0.525856239053613
319,0.5416355524596767
320,0.6936220101047162
321,0.6139303795942483
322,0.6378538675289614
323,0.636023366253244
324,0.7291252637910856
325,0.648823179406185
326,0.580321895254925
327,0.5192829410044376
328,0.5887508895818584
329,0.551111973971425
330,0.5565696945843704
331,0.6841788608628763
332,0.5735086865112502
333,0.5599183318994387
334,0.5922476634454267
335,0.5489571561192265
336,0.5293729556935189
337,0.5351511663373787
338,0.5607070901321078
339,0.6676379056125838
340,0.6720555584120393
341,0.6587828356621122
342,0.54981356146619
343,0.6442804150560496
344,0.7023979594379934
345,0.5874585328418741
346,0.5699602348112066
347,0.5410553017714911
348,0.5347950563273928
349,0.7012955249856946
350,0.5788556456842343
351,0.6346270563943911
352,0.5116129450288298
353,0.7240032234045611
354,0.5022937122437149
355,0.6960153685083281
356,0.6850234407831601
357,0.691840001359193
358,0.5735147547771966
359,0.7068455917984104
360,0.7269861998390444
361,0.6371613688082828
362,0.7287530721410928
363,0.5400945741831588
364,0.5149449548977965
365,0.6851214775130394
366,0.6066343568741287
367,0.6648581079728783
368,0.5920438420980445
369,0.6697949459457411
370,0.5069601416824374
371,0.6196819707051324
372,0.6065671380278581
373,0.5607763862938542
374,0.623651913545213
375,0.6024579751900231
376,0.514468247877012
377,0.6123858563322753
378,0.6908244620297291
379,0.5357913889669895
380,0.6979151591406045
381,0.593266450369218
382,0.6376896724078431
383,0.5260818011777851
384,0.6398700724250432
385,0.5648575674120621
386,0.6386443162333445
387,0.6930850987375885
388,0.6849932556617959
389,0.6556376141765472
390,0.6511856362266135
391,0.6127981359778945
392,0.6916744340528582
393,0.6521639192798812
394,0.6308934006044333
395,0.7299256413342833
396,0.693339176445877
397,0.6430685822751467
398,0.6847075142752196
399,0.7279671225067519
400,0.5945651126276974
401,0.5092857431475055
402,0.60331344700825
403,0.5732621060959675
404,0.5244686448904681
405,0.6304049207609801
406,0.5395468334153445
407,0.6194545631364587
408,0.5162791654150665
409,0.5810311192252695
410,0.5937455453957428
411,0.5040941407005234
412,0.5918279169831203
413,0.5748029423637944
414,0.5717438005684028
415,0.6451213159293875
416,0.5089295597587022
417,0.539371936384137
418,0.5639794065845555
419,0.6212314509002834
420,0.6750320286235478
421,0.6875198764462652
422,0.6544362636253355
423,0.6895028463927012
424,0.5192464031240069
425,0.6412852364154766
426,0.5260453007090388
427,0.599058961225962
428,0.7041769676935303
429,0.5504816223276467
430,0.5778502929345977
431,0.5454705359596015
432,0.5182316510947231
433,0.675007438387513
434,0.6432790464137281
435,0.7128254953073769
436,0.7196288465056379
437,0.5240237962816685
438,0.5642071910339779
439,0.5556791370855619
440,0.6027705416357813
441,0.5796068836769509
442,0.6026611133348604
443,0.7175530356934232
444,0.5473734585430411
445,0.5478050946482864
446,0.5000206778150603
447,0.5912709036344823
448,0.5266564247448279
449,0.5054016429863448
450,0.7073244285360332
451,0.68659269557154
452,0.643923773580528
453,0.6353440828016246
454,0.6678230968348512
455,0.7207916345080566
456,0.6421423212602174
457,0.520125849995118
458,0.5331921507436048
459,0.7041452253670291
460,0.6740154690243979
461,0.5712845311181749
462,0.6771790197881484
463,0.6885787004514264
464,0.7127059550000895
465,0.5475803442529501
466,0.6420692855832122
467,0.658909234587153
468,0.5598253391014874
469,0.6087646828670508
470,0.5161611732484144
471,0.6624634697712218
472,0.6041813372271334
473,0.6975779009415694
474,0.6664876695059321
475,0.6990457884824635
476,0.5625516474111169
477,0.6726955215126675
478,0.7251135105378401
479,0.5561685067826084
480,0.652243048493131
481,0.5472398523349171
482,0.6874531533037287
483,0.694370445121392
484,0.582091760230353
485,0.6354193918326
486,0.6230779919351735
487,0.6868022721983882
488,0.5431388430559351
489,0.5723850894375133
490,0.6222522201996357
491,0.6944495054756439
492,0.7196774140859752
493,0.5449523752157394
494,0.5073947430283876
495,0.6549465201749347
496,0.5922774092016526
497,0.6703799303904108
498,0.5875774777542925
499,0.6371983925733544
